,y,x,osmid,highway,ref,geometry
6206634533,48.8645568,2.4073261,6206634533,,,POINT (2.4073261 48.8645568)
567392807,48.8447931,2.4023608,567392807,traffic_signals,,POINT (2.4023608 48.8447931)
567392811,48.8396297,2.3995222,567392811,,,POINT (2.3995222 48.8396297)
558381613,48.8338429,2.3823139,558381613,,,POINT (2.3823139 48.8338429)
206092849,48.8361683,2.4121414,206092849,motorway_junction,,POINT (2.4121414 48.8361683)
141605425,48.823959,2.3162549,141605425,,,POINT (2.3162549 48.823959)
141605427,48.8246715,2.3135224,141605427,traffic_signals,,POINT (2.3135224 48.8246715)
141605429,48.825101,2.3111784,141605429,traffic_signals,,POINT (2.3111784 48.825101)
2722937399,48.8862722,2.3137195,2722937399,,,POINT (2.3137195 48.8862722)
2722937401,48.8863396,2.3139671,2722937401,,,POINT (2.3139671 48.8863396)
130071110,48.9007364,2.3442285,130071110,,,POINT (2.3442285 48.9007364)
2722937419,48.8872412,2.3138964,2722937419,,,POINT (2.3138964 48.8872412)
2722937422,48.8872719,2.3137827,2722937422,,,POINT (2.3137827 48.8872719)
206092892,48.8343082,2.4098701,206092892,,,POINT (2.4098701 48.8343082)
315275869,48.8836949,2.2844696,315275869,motorway_junction,,POINT (2.2844696 48.8836949)
1003141736,48.8455791,2.2672158,1003141736,traffic_signals,,POINT (2.2672158 48.8455791)
350534252,48.8721137,2.2753606,350534252,,,POINT (2.2753606 48.8721137)
1369651822,48.8875708,2.3047125,1369651822,,,POINT (2.3047125 48.8875708)
125385335,48.8277899,2.2923245,125385335,,,POINT (2.2923245 48.8277899)
245086839,48.8846735,2.335272,245086839,,,POINT (2.335272 48.8846735)
582171258,48.8476651,2.3112815,582171258,,,POINT (2.3112815 48.8476651)
654523004,48.8866182,2.3848069,654523004,,,POINT (2.3848069 48.8866182)
178764427,48.8747735,2.3249271,178764427,,,POINT (2.3249271 48.8747735)
24984217,48.8483709,2.3414722,24984217,,,POINT (2.3414722 48.8483709)
60766874,48.8975513,2.3446898,60766874,,,POINT (2.3446898 48.8975513)
123255453,48.8774323,2.3613693,123255453,,,POINT (2.3613693 48.8774323)
1088436897,48.8417265,2.4095915,1088436897,,,POINT (2.4095915 48.8417265)
272677541,48.884715,2.3296969,272677541,,,POINT (2.3296969 48.884715)
116144807,48.831013,2.2923396,116144807,,,POINT (2.2923396 48.831013)
1088436904,48.8403804,2.408926,1088436904,,,POINT (2.408926 48.8403804)
1088436906,48.8454662,2.410789,1088436906,,,POINT (2.410789 48.8454662)
24984235,48.8478175,2.3424223,24984235,,,POINT (2.3424223 48.8478175)
123255468,48.8811111,2.3651516,123255468,traffic_signals,,POINT (2.3651516 48.8811111)
24558252,48.8681431,2.3482529,24558252,,,POINT (2.3482529 48.8681431)
24984238,48.8475272,2.3431775,24984238,,,POINT (2.3431775 48.8475272)
178764471,48.8748291,2.3267713,178764471,,,POINT (2.3267713 48.8748291)
65288891,48.8504504,2.3801128,65288891,,,POINT (2.3801128 48.8504504)
206092991,48.8302569,2.4023346,206092991,motorway_junction,,POINT (2.4023346 48.8302569)
1088436935,48.834913,2.4054698,1088436935,,,POINT (2.4054698 48.834913)
1088436936,48.8442681,2.4104405,1088436936,,,POINT (2.4104405 48.8442681)
7171521234,48.8279358,2.3906564,7171521234,,,POINT (2.3906564 48.8279358)
269368021,48.8780109,2.294316,269368021,,,POINT (2.294316 48.8780109)
1088436955,48.8333534,2.4022877,1088436955,traffic_signals,,POINT (2.4022877 48.8333534)
5564807899,48.8769717,2.2832269,5564807899,,,POINT (2.2832269 48.8769717)
5564807902,48.8767011,2.283543,5564807902,,,POINT (2.283543 48.8767011)
3035151075,48.8448361,2.2872743,3035151075,,,POINT (2.2872743 48.8448361)
567392996,48.8403938,2.4024413,567392996,,,POINT (2.4024413 48.8403938)
24984293,48.8469511,2.3406295,24984293,traffic_signals,,POINT (2.3406295 48.8469511)
24984294,48.8462773,2.3402538,24984294,traffic_signals,,POINT (2.3402538 48.8462773)
3035151076,48.8451055,2.2865757,3035151076,,,POINT (2.2865757 48.8451055)
1369651947,48.8884318,2.2988408,1369651947,,,POINT (2.2988408 48.8884318)
24984301,48.8470967,2.3419553,24984301,traffic_signals,,POINT (2.3419553 48.8470967)
24984302,48.8469084,2.3428317,24984302,,,POINT (2.3428317 48.8469084)
24984303,48.8466559,2.34161,24984303,,,POINT (2.34161 48.8466559)
24984306,48.8464076,2.3425482,24984306,,,POINT (2.3425482 48.8464076)
139311860,48.83331,2.3051224,139311860,,,POINT (2.3051224 48.83331)
139311861,48.8327732,2.307068,139311861,,,POINT (2.307068 48.8327732)
368524024,48.8973292,2.3241886,368524024,,,POINT (2.3241886 48.8973292)
24984312,48.8475724,2.3404626,24984312,,,POINT (2.3404626 48.8475724)
416529147,48.8776938,2.3956216,416529147,,,POINT (2.3956216 48.8776938)
24984319,48.8460884,2.3411616,24984319,,,POINT (2.3411616 48.8460884)
270678784,48.8758299,2.3033372,270678784,,,POINT (2.3033372 48.8758299)
510573313,48.8343402,2.3326148,510573313,traffic_signals,,POINT (2.3326148 48.8343402)
1088436995,48.8425361,2.4098551,1088436995,,,POINT (2.4098551 48.8425361)
510573315,48.8343684,2.3328855,510573315,,,POINT (2.3328855 48.8343684)
24984323,48.8459728,2.3412166,24984323,,,POINT (2.3412166 48.8459728)
2515024652,48.8632193,2.2531959,2515024652,,,POINT (2.2531959 48.8632193)
2722937615,48.8912578,2.3062501,2722937615,,,POINT (2.3062501 48.8912578)
227228433,48.857598,2.3360807,227228433,,,POINT (2.3360807 48.857598)
1088437014,48.8461743,2.4110268,1088437014,,,POINT (2.4110268 48.8461743)
1420147482,48.843705,2.3709723,1420147482,,,POINT (2.3709723 48.843705)
6483852059,48.8529562,2.3001956,6483852059,,,POINT (2.3001956 48.8529562)
24984356,48.8453391,2.3406243,24984356,,,POINT (2.3406243 48.8453391)
1088437030,48.8342905,2.404433,1088437030,,,POINT (2.404433 48.8342905)
1731214121,48.832046,2.3528241,1731214121,,,POINT (2.3528241 48.832046)
1731214122,48.8322237,2.3529063,1731214122,,,POINT (2.3529063 48.8322237)
1088437038,48.8381861,2.4084292,1088437038,,,POINT (2.4084292 48.8381861)
202816303,48.871158,2.3522913,202816303,,,POINT (2.3522913 48.871158)
125385545,48.8277764,2.2927347,125385545,,,POINT (2.2927347 48.8277764)
125385546,48.8289373,2.2941402,125385546,,,POINT (2.2941402 48.8289373)
203340628,48.8562548,2.409997,203340628,,,POINT (2.409997 48.8562548)
24984404,48.8442628,2.3375592,24984404,,,POINT (2.3375592 48.8442628)
1088437079,48.8334663,2.4021076,1088437079,traffic_signals,,POINT (2.4021076 48.8334663)
112016218,48.8372166,2.298818,112016218,,,POINT (2.298818 48.8372166)
24984411,48.8433982,2.3375075,24984411,,,POINT (2.3375075 48.8433982)
1088437086,48.8373638,2.4081688,1088437086,,,POINT (2.4081688 48.8373638)
24984417,48.84252,2.3374551,24984417,,,POINT (2.3374551 48.84252)
7042284389,48.8964499,2.3104786,7042284389,,,POINT (2.3104786 48.8964499)
94223221,48.8887405,2.3355561,94223221,,,POINT (2.3355561 48.8887405)
24984454,48.8438917,2.3392593,24984454,traffic_signals,,POINT (2.3392593 48.8438917)
368786324,48.8991556,2.3297303,368786324,,,POINT (2.3297303 48.8991556)
116112289,48.8392569,2.3049039,116112289,,,POINT (2.3049039 48.8392569)
25574314,48.8268677,2.3321003,25574314,,,POINT (2.3321003 48.8268677)
25574315,48.8269371,2.3319192,25574315,,,POINT (2.3319192 48.8269371)
25574317,48.8252277,2.3294228,25574317,,,POINT (2.3294228 48.8252277)
94157754,48.8758417,2.3471601,94157754,,,POINT (2.3471601 48.8758417)
94157756,48.8758898,2.3463729,94157756,,,POINT (2.3463729 48.8758898)
94157757,48.8759401,2.3455501,94157757,,,POINT (2.3455501 48.8759401)
94157762,48.8758141,2.3436857,94157762,traffic_signals,,POINT (2.3436857 48.8758141)
24984516,48.8433772,2.3386361,24984516,traffic_signals,,POINT (2.3386361 48.8433772)
139312070,48.8345452,2.305773,139312070,,,POINT (2.305773 48.8345452)
24984519,48.8425051,2.3381576,24984519,traffic_signals,,POINT (2.3381576 48.8425051)
139312073,48.832922,2.3045142,139312073,,,POINT (2.3045142 48.832922)
152746954,48.8679674,2.3956184,152746954,,,POINT (2.3956184 48.8679674)
152746955,48.8677917,2.3962354,152746955,,,POINT (2.3962354 48.8677917)
260619222,48.8398995,2.2557429,260619222,,,POINT (2.2557429 48.8398995)
260619223,48.8397503,2.2557658,260619223,,,POINT (2.2557658 48.8397503)
260619225,48.8394169,2.256047,260619225,,,POINT (2.256047 48.8394169)
368557018,48.8930978,2.3158097,368557018,,,POINT (2.3158097 48.8930978)
260619226,48.8395131,2.2565215,260619226,,,POINT (2.2565215 48.8395131)
1376926710,48.8407224,2.4098057,1376926710,traffic_signals,,POINT (2.4098057 48.8407224)
206093338,48.8320819,2.4035609,206093338,,,POINT (2.4035609 48.8320819)
141605932,48.8253733,2.3138884,141605932,,,POINT (2.3138884 48.8253733)
287620141,48.8732977,2.4012769,287620141,,,POINT (2.4012769 48.8732977)
141605938,48.8247471,2.3166614,141605938,,,POINT (2.3166614 48.8247471)
24984632,48.8417562,2.3377466,24984632,traffic_signals,,POINT (2.3377466 48.8417562)
24984634,48.8411207,2.337366,24984634,,,POINT (2.337366 48.8411207)
144489536,48.830414,2.3041545,144489536,,,POINT (2.3041545 48.830414)
24984641,48.8411042,2.3362651,24984641,,,POINT (2.3362651 48.8411042)
206093385,48.830509,2.4023353,206093385,,,POINT (2.4023353 48.830509)
24984650,48.8414154,2.3389643,24984650,traffic_signals,,POINT (2.3389643 48.8414154)
1369652299,48.8901151,2.3048914,1369652299,,,POINT (2.3048914 48.8901151)
206093388,48.8440668,2.4136323,206093388,,,POINT (2.4136323 48.8440668)
24984649,48.8418408,2.3374145,24984649,,,POINT (2.3374145 48.8418408)
310754378,48.8519392,2.2886692,310754378,,,POINT (2.2886692 48.8519392)
368720976,48.8890757,2.3237154,368720976,,,POINT (2.3237154 48.8890757)
24984661,48.8409047,2.3372452,24984661,,,POINT (2.3372452 48.8409047)
24984664,48.8403435,2.3369991,24984664,traffic_signals,,POINT (2.3369991 48.8403435)
477019228,48.838654,2.3895741,477019228,,,POINT (2.3895741 48.838654)
24984668,48.8400614,2.3368633,24984668,,,POINT (2.3368633 48.8400614)
7366949982,48.8470673,2.3269885,7366949982,,,POINT (2.3269885 48.8470673)
7366949983,48.846944,2.326866,7366949983,traffic_signals,,POINT (2.326866 48.846944)
2486549618,48.8542533,2.4152132,2486549618,,,POINT (2.4152132 48.8542533)
206093427,48.8418774,2.4136059,206093427,,,POINT (2.4136059 48.8418774)
260619378,48.8383575,2.2556567,260619378,,,POINT (2.2556567 48.8383575)
6855113850,48.87951,2.357829,6855113850,,,POINT (2.357829 48.87951)
168541314,48.8168548,2.3434997,168541314,,,POINT (2.3434997 48.8168548)
168541315,48.8170693,2.3437704,168541315,,,POINT (2.3437704 48.8170693)
270679171,48.8754789,2.3035518,270679171,,,POINT (2.3035518 48.8754789)
112016514,48.8436833,2.2985546,112016514,,,POINT (2.2985546 48.8436833)
327203983,48.8783723,2.4107353,327203983,traffic_signals,,POINT (2.4107353 48.8783723)
305216658,48.8632055,2.2682626,305216658,,,POINT (2.2682626 48.8632055)
5295914130,48.8647477,2.3647047,5295914130,,,POINT (2.3647047 48.8647477)
5295914133,48.8646495,2.3646797,5295914133,,,POINT (2.3646797 48.8646495)
2486549655,48.8539098,2.4153776,2486549655,,,POINT (2.4153776 48.8539098)
5295914135,48.8646495,2.3645913,5295914135,,,POINT (2.3645913 48.8646495)
125385881,48.831336,2.3198314,125385881,,,POINT (2.3198314 48.831336)
1369652381,48.8905755,2.3071095,1369652381,,,POINT (2.3071095 48.8905755)
5937839269,48.8700834,2.306657,5937839269,,,POINT (2.306657 48.8700834)
637680806,48.8991113,2.3292968,637680806,,,POINT (2.3292968 48.8991113)
3906714790,48.8440121,2.2773238,3906714790,,,POINT (2.2773238 48.8440121)
4321361071,48.8759194,2.2891235,4321361071,crossing,,POINT (2.2891235 48.8759194)
260619450,48.8386137,2.2554009,260619450,,,POINT (2.2554009 48.8386137)
260619453,48.8399671,2.2545894,260619453,traffic_signals,,POINT (2.2545894 48.8399671)
260619455,48.8410618,2.254624,260619455,,,POINT (2.254624 48.8410618)
260619456,48.8416298,2.2547856,260619456,,,POINT (2.2547856 48.8416298)
5525617857,48.8865799,2.2900705,5525617857,,,POINT (2.2900705 48.8865799)
5525617858,48.8865078,2.2901308,5525617858,,,POINT (2.2901308 48.8865078)
270187712,48.8692827,2.3091716,270187712,,,POINT (2.3091716 48.8692827)
166214859,48.8296455,2.3869261,166214859,,,POINT (2.3869261 48.8296455)
1369652428,48.8905968,2.3068268,1369652428,,,POINT (2.3068268 48.8905968)
7140261079,48.8947537,2.3385832,7140261079,,,POINT (2.3385832 48.8947537)
685227225,48.8909604,2.3579522,685227225,,,POINT (2.3579522 48.8909604)
685227227,48.8910374,2.3598775,685227227,traffic_signals,,POINT (2.3598775 48.8910374)
269368542,48.8779107,2.294505,269368542,,,POINT (2.294505 48.8779107)
125385951,48.8297806,2.2955253,125385951,,,POINT (2.2955253 48.8297806)
368557298,48.8928091,2.3163158,368557298,,,POINT (2.3163158 48.8928091)
24984818,48.8401372,2.3365935,24984818,traffic_signals,,POINT (2.3365935 48.8401372)
4172561652,48.8885783,2.3094491,4172561652,,,POINT (2.3094491 48.8885783)
408501492,48.8968003,2.3334601,408501492,,,POINT (2.3334601 48.8968003)
24984820,48.8404152,2.3367178,24984820,traffic_signals,,POINT (2.3367178 48.8404152)
152976640,48.8296807,2.3179875,152976640,,,POINT (2.3179875 48.8296807)
408501513,48.8964547,2.3345871,408501513,,,POINT (2.3345871 48.8964547)
94190864,48.8827826,2.3756074,94190864,traffic_signals,,POINT (2.3756074 48.8827826)
125353236,48.8264767,2.3033362,125353236,,,POINT (2.3033362 48.8264767)
408501525,48.8974173,2.3338995,408501525,,,POINT (2.3338995 48.8974173)
3906583829,48.8451321,2.277116,3906583829,,,POINT (2.277116 48.8451321)
2574957858,48.8354485,2.3698576,2574957858,,,POINT (2.3698576 48.8354485)
268221739,48.8392116,2.4006442,268221739,,,POINT (2.4006442 48.8392116)
138263854,48.8395806,2.3013087,138263854,,,POINT (2.3013087 48.8395806)
206093615,48.8519552,2.4151274,206093615,motorway_junction,,POINT (2.4151274 48.8519552)
138263863,48.8408889,2.3004598,138263863,,,POINT (2.3004598 48.8408889)
6365396280,48.8967071,2.3236916,6365396280,,,POINT (2.3236916 48.8967071)
153500988,48.8514599,2.3692121,153500988,,,POINT (2.3692121 48.8514599)
116145478,48.8332706,2.2945033,116145478,,,POINT (2.2945033 48.8332706)
139312459,48.831056,2.3029231,139312459,,,POINT (2.3029231 48.831056)
2574957904,48.8356228,2.3696998,2574957904,,,POINT (2.3696998 48.8356228)
209141078,48.8988068,2.3762864,209141078,,,POINT (2.3762864 48.8988068)
202816861,48.869183,2.3477774,202816861,,,POINT (2.3477774 48.869183)
408501598,48.8972458,2.3357074,408501598,,,POINT (2.3357074 48.8972458)
408501604,48.8966539,2.3361988,408501604,,,POINT (2.3361988 48.8966539)
251510119,48.8356959,2.2897192,251510119,,,POINT (2.2897192 48.8356959)
24984936,48.8395498,2.3372518,24984936,,,POINT (2.3372518 48.8395498)
610483562,48.8386847,2.3565877,610483562,turning_circle,,POINT (2.3565877 48.8386847)
610483563,48.8387916,2.3569183,610483563,,,POINT (2.3569183 48.8387916)
558382444,48.8387756,2.3755956,558382444,traffic_signals,,POINT (2.3755956 48.8387756)
24984940,48.8394604,2.3375837,24984940,traffic_signals,,POINT (2.3375837 48.8394604)
94158188,48.8740226,2.3479115,94158188,traffic_signals,,POINT (2.3479115 48.8740226)
94158189,48.8724568,2.3479039,94158189,,,POINT (2.3479039 48.8724568)
94158190,48.8720024,2.3479005,94158190,,,POINT (2.3479005 48.8720024)
408501619,48.8970535,2.3363363,408501619,,,POINT (2.3363363 48.8970535)
6360644991,48.8991711,2.3370758,6360644991,,,POINT (2.3370758 48.8991711)
88194431,48.8297886,2.3161471,88194431,,,POINT (2.3161471 48.8297886)
88194432,48.8306879,2.3142954,88194432,,,POINT (2.3142954 48.8306879)
1376730500,48.8443395,2.3787316,1376730500,,,POINT (2.3787316 48.8443395)
416529813,48.872765,2.4039227,416529813,,,POINT (2.4039227 48.872765)
663240085,48.8863384,2.2954237,663240085,,,POINT (2.2954237 48.8863384)
203341209,48.8576312,2.4038934,203341209,,,POINT (2.4038934 48.8576312)
141573529,48.8434167,2.2748807,141573529,,,POINT (2.2748807 48.8434167)
737295779,48.8393768,2.3899976,737295779,,,POINT (2.3899976 48.8393768)
260423077,48.8887187,2.3318141,260423077,,,POINT (2.3318141 48.8887187)
174996906,48.8795072,2.3680526,174996906,traffic_signals,,POINT (2.3680526 48.8795072)
281722286,48.8808104,2.3037084,281722286,,,POINT (2.3037084 48.8808104)
281722287,48.8815442,2.3021129,281722287,,,POINT (2.3021129 48.8815442)
5773573552,48.8605556,2.3754899,5773573552,,,POINT (2.3754899 48.8605556)
408501684,48.8960889,2.3318481,408501684,,,POINT (2.3318481 48.8960889)
178765238,48.8934994,2.3234065,178765238,,,POINT (2.3234065 48.8934994)
145997239,48.8386482,2.2948357,145997239,,,POINT (2.2948357 48.8386482)
602488255,48.8647822,2.3597434,602488255,,,POINT (2.3597434 48.8647822)
207273409,48.8532863,2.378489,207273409,,,POINT (2.378489 48.8532863)
209141187,48.8997712,2.3740627,209141187,,,POINT (2.3740627 48.8997712)
268221897,48.8382798,2.3991378,268221897,,,POINT (2.3991378 48.8382798)
408501711,48.8968592,2.3324256,408501711,,,POINT (2.3324256 48.8968592)
268221908,48.8388291,2.4010515,268221908,,,POINT (2.4010515 48.8388291)
408501726,48.8971301,2.3319967,408501726,,,POINT (2.3319967 48.8971301)
94223839,48.8895024,2.3357534,94223839,traffic_signals,,POINT (2.3357534 48.8895024)
24985056,48.8396461,2.3386321,24985056,,,POINT (2.3386321 48.8396461)
24985055,48.8411793,2.3398115,24985055,traffic_signals,,POINT (2.3398115 48.8411793)
268221926,48.8380996,2.3996271,268221926,,,POINT (2.3996271 48.8380996)
206093803,48.8641501,2.4137659,206093803,,,POINT (2.4137659 48.8641501)
206093804,48.864961,2.4137103,206093804,,,POINT (2.4137103 48.864961)
139247101,48.8364517,2.299109,139247101,,,POINT (2.299109 48.8364517)
169164292,48.8197191,2.3729161,169164292,,,POINT (2.3729161 48.8197191)
260423175,48.8939071,2.3343602,260423175,,,POINT (2.3343602 48.8939071)
247348743,48.8491698,2.3708783,247348743,,,POINT (2.3708783 48.8491698)
1731116552,48.8334887,2.3528187,1731116552,,,POINT (2.3528187 48.8334887)
1376173594,48.8169814,2.3321297,1376173594,traffic_signals,,POINT (2.3321297 48.8169814)
1731116570,48.8339453,2.3538424,1731116570,,,POINT (2.3538424 48.8339453)
209141276,48.8987612,2.3741054,209141276,,,POINT (2.3741054 48.8987612)
153501214,48.8513869,2.369612,153501214,,,POINT (2.369612 48.8513869)
153501216,48.8514362,2.3698901,153501216,,,POINT (2.3698901 48.8514362)
867319337,48.8976134,2.3890562,867319337,,,POINT (2.3890562 48.8976134)
904150573,48.8671586,2.4050201,904150573,,,POINT (2.4050201 48.8671586)
116112942,48.8380418,2.3042274,116112942,,,POINT (2.3042274 48.8380418)
134594099,48.84247,2.2560743,134594099,traffic_signals,,POINT (2.2560743 48.84247)
258883125,48.8865042,2.3324658,258883125,crossing,,POINT (2.3324658 48.8865042)
94191162,48.8825751,2.3803197,94191162,,,POINT (2.3803197 48.8825751)
94191164,48.8825305,2.3817129,94191164,traffic_signals,,POINT (2.3817129 48.8825305)
144522815,48.83564,2.30279,144522815,crossing,,POINT (2.30279 48.83564)
208911944,48.8352603,2.2584987,208911944,,,POINT (2.2584987 48.8352603)
123256396,48.8753411,2.3595835,123256396,crossing,,POINT (2.3595835 48.8753411)
185876056,48.8596208,2.2877129,185876056,,,POINT (2.2877129 48.8596208)
416530009,48.8729141,2.4048529,416530009,,,POINT (2.4048529 48.8729141)
6396755588,48.859531,2.4072071,6396755588,,,POINT (2.4072071 48.859531)
219233930,48.8971441,2.3604086,219233930,,,POINT (2.3604086 48.8971441)
94158481,48.8726897,2.3431257,94158481,traffic_signals,,POINT (2.3431257 48.8726897)
94158482,48.8724279,2.3449412,94158482,,,POINT (2.3449412 48.8724279)
256589459,48.8679492,2.362358,256589459,traffic_signals,,POINT (2.362358 48.8679492)
